source,explainability_type,feature,importance,notes
XGBoost classifier,xgboost_feature_importance,route_id_363-203,0.003340110881254077,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_883-203,0.0033152622636407614,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_20-202,0.0033064987510442734,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_126,0.0032996395602822304,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,service_type_Ferry,0.003282898338511586,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_24R-202,0.0032561293337494135,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_321,0.0032396663445979357,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_147-203,0.0032232825178653,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_966-203,0.003205995773896575,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_NX2,0.0031864033080637455,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_738,0.0031854300759732723,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_corridor_name_806 - Devonport Wharf / Stanley Pt Loop,0.003185377223417163,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_corridor_name_995 - Warkworth / Hibiscus Coast Station,0.0031833897810429335,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_924,0.0031774062663316727,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_995-203,0.00317417923361063,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_116-203,0.003164153778925538,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_22N,0.003161307657137513,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_871-202,0.003158802166581154,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_734-221,0.003141731023788452,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_372-203,0.003128512529656291,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_75-202,0.0030302577652037144,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_corridor_name_NX1 - Britomart (Lower Albert St) / Albany Station,0.0030258900951594114,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_907-203,0.0030229429248720407,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_295-202,0.0030116785783320665,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_325,0.0029824976809322834,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_infrequent_sklearn,0.0029401297215372324,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_323-221,0.002922666259109974,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_172,0.00290138041600585,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_INN,0.00286865234375,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_843-202,0.002865544054657221,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_72X,0.00284511293284595,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,service_type_Bus,0.0028333947993814945,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_901-203,0.0028153182938694954,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_362-203,0.0027829427272081375,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_309,0.0027769673615694046,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,"route_corridor_name_37 - Manurewa / Highbrook via Roscommon, Puhinui and Preston Rd",0.002758099464699626,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_392-203,0.002737612696364522,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_186-203,0.0027014310471713543,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_67A-202,0.0026991572231054306,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_906-203,0.0026959427632391453,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_298,0.0026763316709548235,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_106-202,0.0026737384032458067,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_94-203,0.002652785275131464,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_982-221,0.0026453884784132242,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_321-202,0.002625772962346673,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_72X-205,0.0026152392383664846,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_801,0.002608818933367729,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_364-203,0.002604685490950942,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_755-202,0.0025642963591963053,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_298-221,0.002542173955589533,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_989-218,0.002538213972002268,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_112,0.0025232573971152306,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_126-203,0.002498592482879758,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_871,0.0024626196827739477,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_161,0.0024580969475209713,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_corridor_name_363 - Manurewa Interchange / Wattle Downs Loop,0.002449415158480406,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_162-202,0.0024384253192692995,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_352-205,0.0024124588817358017,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_161-203,0.002404164057224989,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_814,0.002348385751247406,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_97R-203,0.0023183124139904976,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_924-202,0.0022351813968271017,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_76-202,0.0021928988862782717,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_806-202,0.0021792524494230747,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_985,0.0021731986198574305,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_id_842-202,0.0021692251320928335,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_corridor_name_WEST - Brit 2 / Swanson 1 Via Newmarket 1,0.0021018320694565773,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_27W,0.0020799164194613695,Model-native feature importance from the fitted XGBoost model.
XGBoost classifier,xgboost_feature_importance,route_display_name_106,0.0020764335058629513,Model-native feature importance from the fitted XGBoost model.
